0.641873,0
0.639047,0.1
0.638818,0.2
0.637722,0.3
0.637686,0.4
0.636905,0.5
0.637978,0.6
0.63858,0.7
0.63634,0.8
0.637033,0.9
0.63597,1
0.636356,1.1
0.637302,1.2
0.636793,1.3
0.636757,1.4
0.636417,1.5
0.63636,1.6
0.635025,1.7
0.633429,1.8
0.62866,1.9
0.619907,2
0.604066,2.1
0.578409,2.2
0.541224,2.3
0.490943,2.4
0.42879,2.5
0.359774,2.6
0.28794,2.7
0.219526,2.8
0.159087,2.9
0.108954,3
0.0709856,3.1
0.0437175,3.2
0.0254355,3.3
0.0140227,3.4
0.00728685,3.5
0.0035783,3.6
0.00165917,3.7
0.000727667,3.8
0.0003061,3.9
0.000122459,4
4.85081e-05,4.1
1.53741e-05,4.2
3.86245e-06,4.3
1.32847e-06,4.4
4.78679e-07,4.5
2.67649e-07,4.6
0,4.7
0,4.8
0,4.9
0,5
0,5.1
0,5.2
0,5.3
0,5.4
0,5.5
0,5.6
0,5.7
0,5.8
0,5.9
0,6
0,6.1
0,6.2
0,6.3
0,6.4
0,6.5
0,6.6
0,6.7
0,6.8
0,6.9
0,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
