0.678844,0
0.6743,0.1
0.661007,0.2
0.638,0.3
0.604726,0.4
0.557964,0.5
0.500571,0.6
0.433178,0.7
0.360398,0.8
0.288706,0.9
0.221062,1
0.162436,1.1
0.113861,1.2
0.0766178,1.3
0.0491606,1.4
0.030139,1.5
0.0177136,1.6
0.00989199,1.7
0.00531616,1.8
0.00274623,1.9
0.00129333,2
0.000635799,2.1
0.000296318,2.2
0.000125931,2.3
5.05726e-05,2.4
2.22853e-05,2.5
6.32785e-06,2.6
1.69382e-06,2.7
6.53754e-07,2.8
2.10531e-07,2.9
1.01814e-07,3
0,3.1
0,3.2
0,3.3
0,3.4
0,3.5
0,3.6
0,3.7
0,3.8
0,3.9
0,4
0,4.1
0,4.2
0,4.3
0,4.4
0,4.5
0,4.6
0,4.7
0,4.8
0,4.9
0,5
0,5.1
0,5.2
0,5.3
0,5.4
0,5.5
0,5.6
0,5.7
0,5.8
0,5.9
0,6
0,6.1
0,6.2
0,6.3
0,6.4
0,6.5
0,6.6
0,6.7
0,6.8
0,6.9
0,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
