0.209324,0
0.210313,0.1
0.211773,0.2
0.211646,0.3
0.211686,0.4
0.211615,0.5
0.211862,0.6
0.212289,0.7
0.211477,0.8
0.211599,0.9
0.211077,1
0.211005,1.1
0.211147,1.2
0.211274,1.3
0.210966,1.4
0.211124,1.5
0.21194,1.6
0.212819,1.7
0.212814,1.8
0.214151,1.9
0.215137,2
0.216621,2.1
0.217211,2.2
0.216847,2.3
0.216153,2.4
0.215364,2.5
0.214007,2.6
0.211998,2.7
0.209724,2.8
0.206713,2.9
0.203118,3
0.199901,3.1
0.196441,3.2
0.194222,3.3
0.192274,3.4
0.192023,3.5
0.194176,3.6
0.199292,3.7
0.207815,3.8
0.219616,3.9
0.233945,4
0.249995,4.1
0.268314,4.2
0.285558,4.3
0.299631,4.4
0.308344,4.5
0.310177,4.6
0.304206,4.7
0.28839,4.8
0.250159,4.9
0.173202,5
0.11811,5.1
0.0805974,5.2
0.0530421,5.3
0.0333747,5.4
0.0200036,5.5
0.0113837,5.6
0.00610353,5.7
0.00314129,5.8
0.00148686,5.9
0.000660768,6
0.000271769,6.1
0.000104684,6.2
3.68328e-05,6.3
1.33119e-05,6.4
4.46352e-06,6.5
1.2495e-06,6.6
2.73554e-07,6.7
2.6956e-07,6.8
8.85606e-08,6.9
0,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
