0.638493,0
0.639531,0.1
0.640176,0.2
0.641345,0.3
0.640227,0.4
0.641136,0.5
0.640686,0.6
0.6372,0.7
0.62995,0.8
0.616532,0.9
0.590262,1
0.553524,1.1
0.5032,1.2
0.440608,1.3
0.371585,1.4
0.299923,1.5
0.23128,1.6
0.170184,1.7
0.118864,1.8
0.0790265,1.9
0.0502178,2
0.0301575,2.1
0.0171846,2.2
0.00937978,2.3
0.00484898,2.4
0.00240653,2.5
0.00112465,2.6
0.000506038,2.7
0.000210757,2.8
8.18662e-05,2.9
3.14489e-05,3
1.29094e-05,3.1
4.10707e-06,3.2
1.01928e-06,3.3
3.59905e-07,3.4
0,3.5
8.5046e-08,3.6
0,3.7
0,3.8
0,3.9
0,4
0,4.1
0,4.2
0,4.3
0,4.4
0,4.5
0,4.6
0,4.7
0,4.8
0,4.9
0,5
0,5.1
0,5.2
0,5.3
0,5.4
0,5.5
0,5.6
0,5.7
0,5.8
0,5.9
0,6
0,6.1
0,6.2
0,6.3
0,6.4
0,6.5
0,6.6
0,6.7
0,6.8
0,6.9
0,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
