0.215098,0
0.21562,0.1
0.216544,0.2
0.218238,0.3
0.218657,0.4
0.218991,0.5
0.219076,0.6
0.217797,0.7
0.217315,0.8
0.216709,0.9
0.214557,1
0.212211,1.1
0.209351,1.2
0.206246,1.3
0.202978,1.4
0.199331,1.5
0.19669,1.6
0.194032,1.7
0.192194,1.8
0.192324,1.9
0.194688,2
0.199362,2.1
0.207281,2.2
0.217828,2.3
0.231114,2.4
0.246541,2.5
0.261244,2.6
0.274975,2.7
0.284696,2.8
0.287305,2.9
0.282463,3
0.26864,3.1
0.246121,3.2
0.216843,3.3
0.182918,3.4
0.147326,3.5
0.113137,3.6
0.0827747,3.7
0.0576276,3.8
0.0381149,3.9
0.0239547,4
0.01423,4.1
0.00803367,4.2
0.00431166,4.3
0.00215953,4.4
0.00104867,4.5
0.000466947,4.6
0.000192045,4.7
8.13517e-05,4.8
3.28655e-05,4.9
9.50394e-06,5
2.78372e-06,5.1
6.52992e-07,5.2
1.16507e-07,5.3
0,5.4
0,5.5
0,5.6
0,5.7
0,5.8
0,5.9
0,6
0,6.1
0,6.2
0,6.3
0,6.4
0,6.5
0,6.6
0,6.7
0,6.8
0,6.9
0,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
