0.638279,0
0.634609,0.1
0.634786,0.2
0.63756,0.3
0.639056,0.4
0.638645,0.5
0.638918,0.6
0.636687,0.7
0.636157,0.8
0.635636,0.9
0.636051,1
0.636718,1.1
0.637029,1.2
0.636549,1.3
0.63631,1.4
0.636924,1.5
0.636785,1.6
0.6372,1.7
0.63714,1.8
0.636505,1.9
0.636205,2
0.637165,2.1
0.637201,2.2
0.636978,2.3
0.636238,2.4
0.634004,2.5
0.631843,2.6
0.627287,2.7
0.618481,2.8
0.603458,2.9
0.57853,3
0.542243,3.1
0.493069,3.2
0.431961,3.3
0.362478,3.4
0.290812,3.5
0.221933,3.6
0.160721,3.7
0.110624,3.8
0.0718639,3.9
0.0439668,4
0.0254769,4.1
0.0138999,4.2
0.00716826,4.3
0.00350121,4.4
0.00160246,4.5
0.000692262,4.6
0.000273815,4.7
0.000107473,4.8
3.38426e-05,4.9
8.75555e-06,5
2.05569e-06,5.1
4.74479e-07,5.2
5.82013e-08,5.3
0,5.4
0,5.5
0,5.6
0,5.7
0,5.8
0,5.9
0,6
0,6.1
0,6.2
0,6.3
0,6.4
0,6.5
0,6.6
0,6.7
0,6.8
0,6.9
0,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
