0.207663,0
0.210703,0.1
0.212946,0.2
0.212959,0.3
0.212821,0.4
0.212109,0.5
0.211221,0.6
0.209864,0.7
0.211756,0.8
0.211734,0.9
0.211861,1
0.210807,1.1
0.210797,1.2
0.211303,1.3
0.211085,1.4
0.210725,1.5
0.210772,1.6
0.210232,1.7
0.210345,1.8
0.211349,1.9
0.213489,2
0.21471,2.1
0.215746,2.2
0.21723,2.3
0.217185,2.4
0.217774,2.5
0.218939,2.6
0.219054,2.7
0.219158,2.8
0.217281,2.9
0.215091,3
0.211679,3.1
0.208609,3.2
0.20422,3.3
0.199734,3.4
0.19543,3.5
0.191347,3.6
0.187956,3.7
0.185703,3.8
0.184666,3.9
0.186277,4
0.191274,4.1
0.201523,4.2
0.217744,4.3
0.240733,4.4
0.27134,4.5
0.310769,4.6
0.360243,4.7
0.423997,4.8
0.485748,4.9
0.375308,5
0.296233,5.1
0.250054,5.2
0.212776,5.3
0.178951,5.4
0.146147,5.5
0.116661,5.6
0.0898149,5.7
0.0658956,5.8
0.0460191,5.9
0.0305513,6
0.0193235,6.1
0.01144,6.2
0.00633179,6.3
0.00326834,6.4
0.00152211,6.5
0.000658303,6.6
0.000246658,6.7
7.28547e-05,6.8
1.83027e-05,6.9
9.08647e-07,7
0,7.1
0,7.2
0,7.3
0,7.4
0,7.5
0,7.6
0,7.7
0,7.8
0,7.9
0,8
0,8.1
0,8.2
0,8.3
0,8.4
0,8.5
0,8.6
0,8.7
0,8.8
0,8.9
0,9
0,9.1
0,9.2
0,9.3
0,9.4
0,9.5
0,9.6
0,9.7
0,9.8
0,9.9
0,10
